questId,title,detail,category,type
333,航空戦隊演習(その壱),航空戦隊演習任務：航空母艦3隻以上及び駆逐艦2隻以上を含む航空戦隊を編成。艦隊戦演習により、<br>戦技及び練度向上を図る。同航空戦隊で、本日中に演習を【S判定】勝利3回以上達成せよ！,3,4
432,警備及び哨戒偵察を強化せよ！,警備哨戒任務：遠征「海峡警備行動」「強行偵察任務」「南西方面航空偵察作戦」を実施、<br>南方戦線遠征の前段作戦として、内地及び南西諸島方面の警備及び哨戒偵察を実施せよ！,4,4
334,航空戦隊演習(その弐),航空戦隊演習任務：航空母艦3隻以上及び駆逐艦2隻以上を含む航空戦隊を編成。大規模演習により、<br>さらなる戦技及び練度向上を図る。同航空戦隊で、本日中に演習を【S判定】勝利6回以上達成せよ！,3,4
620,一航戦精鋭「流星改」隊の編成,一航戦任務：旗艦「赤城改二(改二戊)」第一装備スロに「流星改(一航戦)」※練度maxを搭載し、<br>「流星改」x4「彩雲」x1「九七式艦攻」x2廃棄、弾薬x2800、ボーキ9000、熟練搭乗員x2を準備せよ！,6,4
433,南方戦線遠征を実施せよ！,南方戦線遠征：南方海域の作戦を援護する南方作戦遠征作戦を実施する。南方海域遠征<br>「東京急行」「東京急行(弐)」「水上機基地建設」「水上機前線輸送」「MO作戦」を実施せよ！,4,4
335,新しき盾,「新しき盾」演習任務：重巡「摩耶」及び重巡「羽黒」を擁する艦隊による演習「新しき盾」を実施する。<br>本「新しき盾」演習において、本日中に【S判定】勝利3回以上達成せよ！,3,4
336,輸送船団演習,輸送船団演習任務：補給艦または揚陸艦、海防艦を計2隻以上含む輸送船団を編成、<br>同輸送船団及び護衛艦艇による演習で、本日中に【A判定】勝利4回以上達成せよ。,3,4
621,陸戦用装備の艦載運用研究,"第一艦隊旗艦軽巡級の第一装備スロに「7.7mm機銃」装備。「25mm単装機銃」x2、「ドラム缶(輸送<br>用)」x2、「12cm30連装噴進砲」x1を廃棄。弾薬x1,700、開発資材x30、高速建造材x10を準備せよ！",6,4
337,「十八駆」演習！,駆逐艦演習任務：第十八駆逐隊「霞」「霰」「陽炎」「不知火」の4隻を含む演習艦隊を編成。<br>同艦隊で本日中に演習で【S判定】勝利3回以上を達成せよ！精鋭十八駆に落ち度など無し！,3,5
338,睦月型集合！演習始め！,睦月型演習任務：睦月型駆逐艦4隻による駆逐隊を含む演習艦隊を編成。<br>同艦隊で本日中に演習にて4回以上勝利せよ！睦月型、がんばるにゃしぃ！,3,4
901,「夕張改二」試してみてもいいかしら？,改装兵装実験軽巡「夕張改二」型を旗艦にした艦隊で、南西諸島沖ノ島沖、北方アルフォンシーノ方面、<br>南方サブ島沖海域、中部グアノ環礁沖海域に展開！同戦域の敵艦隊主力を捜索、これを捕捉撃滅せよ！,9,4
902,新編「六水戦」出撃！後で感想、聞かせてね！,改装軽巡「夕張改二」型旗艦を含む第六水雷戦隊4隻以上を擁する艦隊で、鎮守府近海、鎮守府近海航路、<br>さらに南西諸島バシー海峡、北方キス島沖、南西ブルネイ泊地沖の各作戦を、それぞれ完全成功させよ！,9,4
903,拡張「六水戦」、最前線へ！,軽巡「夕張改二」型の旗艦に随伴第六水雷戦隊駆逐艦2隻以上または「由良改二」を含む艦隊で、南方海域<br>前面、南方サーモン海域、中部北海域ピーコック島沖、中部KW環礁沖海域に展開、敵戦力を撃滅せよ！,9,5
339,「十九駆」演習！,駆逐艦演習任務：第十九駆逐隊「磯波」「浦波」「綾波」「敷波」の4隻を含む演習艦隊を編成。<br>同艦隊で本日中に演習で【S判定】勝利3回以上を達成せよ！精鋭十九駆、じゃ、見ててよね！,3,5
434,特設護衛船団司令部、活動開始！,海上護衛任務：遠征任務「警備任務」「海上護衛任務」「兵站強化任務」「海峡警備行動」<br>「タンカー護衛任務」の各任務を、海防艦・駆逐艦などを主軸とした護衛艦艇で実施せよ！,4,5
904,精鋭「十九駆」、躍り出る！,改装特II型駆逐艦「綾波改二」及び同「敷波改二」を含む精鋭艦隊を前線に投入、南西諸島海域沖ノ島沖、<br>北方海域全域、西方海域カレー洋リランカ島沖、南方サブ島沖海域に展開、各敵主力を捕捉撃滅せよ！,9,5
905,「海防艦」、海を護る！,海防艦3隻を含む5隻以下の海上護衛隊を、鎮守府海域に展開。鎮守府正面海域、南西諸島沖海域、製油所<br>地帯沿岸、鎮守府近海、鎮守府近海航路の各海域の安全確保と対潜掃蕩を図れ！海防艦戦隊、抜錨せよ！,9,5
340,【桃の節句任務】桃の節句演習！,桃の節句任務：駆逐艦または海防艦計3隻を含む桃の節句艦隊を編成、同艦隊を以て、演習を実施！<br>桃の節句演習艦隊で、本日中に演習において【S判定】勝利を3回以上達成せよ！,3,2
906,【桃の節句作戦】鎮守府近海の安全を図れ！,【桃の節句作戦】駆逐艦または海防艦計3隻を含む艦隊で、鎮守府海域南西諸島沖、製油所地帯沿岸、<br>鎮守府近海、鎮守府近海航路、南西諸島海域南西諸島近海の各海域の安全確保と対潜掃蕩を図れ！,9,2
435,【桃の節句任務】桃の節句遠征！,桃の節句任務：遠征任務「対潜警戒任務」「強行偵察任務」「包囲陸戦隊撤収作戦」<br>「南西方面航空偵察作戦」「長時間対潜警戒」の各遠征を実施、これを成功させよ！,4,2
707,【桃の節句任務】駆逐艦桃の節句改修,桃の節句任務：鉄鋼303及びボーキサイト303を準備して、任意の駆逐艦の近代化改修を<br>[軽巡洋艦]x3隻同時使用により2回成功させよ！※準備した資源は消費します。,7,2
907,【桃の節句作戦】侵攻部隊物資集積地強襲！,【桃の節句作戦】駆逐艦3隻以上を含む精鋭艦隊で期間限定海域のミンドロ島南部の敵物資集積地を強襲、<br>これに【S勝利】を2回、敵の反撃橋頭堡を粉砕せよ！桃の節句、礼号部隊、出撃！敵物資を燃え尽くせ！,9,4
908,【桃の節句作戦】敵機動部隊迎撃戦！,【桃の節句作戦】正規空母2隻以上、戦艦2隻以上、重巡級2隻以上を含む連合艦隊規模の艦隊で、<br>期間限定海域の敵機動部隊主力を痛打、これを複数回強襲、敵戦闘力を破砕せよ。連合艦隊、出撃！,9,4
710,【桃の節句任務】菱餅改修：序,桃の節句任務：菱餅10個を準備して、任意の夕雲型駆逐艦の<br>近代化改修を[重巡洋艦]x4隻同時使用により2回成功させよ！,7,4
708,【桃の節句任務】海防艦桃の節句改修,"桃の節句任務：鉄鋼3,030及びボーキサイト3,030を準備して、任意の海防艦の近代化改修を<br>[駆逐艦]x5隻同時使用により2回成功させよ！※準備した資源は消費します。",7,2
909,【桃の節句作戦】主力オブ主力、駆ける！,【桃の節句作戦】精鋭夕雲型駆逐艦3隻以上を含む艦隊で、南西諸島海域バシー海峡、東部オリョール海、<br>北方AL海域、タウイタウイ泊地沖深部の敵を撃破、限定海域マニラ揚陸地点を妨害する敵を撃滅せよ！,9,2
709,【桃の節句任務】軽巡洋艦桃の節句改修,"桃の節句任務：鉄鋼4,230及びボーキサイト4,230を準備して、任意の軽巡洋艦の近代化改修を<br>[海防艦]x2隻同時使用により2回成功させよ！※準備した資源は消費します。",7,4
711,【桃の節句任務】菱餅改修：破,"桃の節句任務：菱餅15個、鋼鉄8,800及びボーキサイト8,800を準備して、夕雲型駆逐艦<br>「沖波」の近代化改修を[戦艦]x4隻同時使用により2回成功させよ！",7,4
712,【桃の節句任務】菱餅改修：週,"桃の節句任務：菱餅6個、開発資材100及び鋼鉄3,000、ボーキサイト3,000を準備、<br>任意の軽空母の近代化改修を[軽空母]x3隻同時使用により2回成功させよ！",7,2
713,【桃の節句任務】菱餅改修：果,"桃の節句任務：菱餅17個、開発資材300及び鋼鉄15,000、ボーキサイト15,000を準備、<br>任意の正規空母の近代化改修を[正規空母]x5隻同時使用により2回成功させよ！",7,4
910,【桃の節句作戦】「沖に立つ波」出撃！,【桃の節句作戦】「沖波」を含む夕雲型駆逐艦3隻以上の駆逐隊を含む艦隊で、期間限定海域の<br>マニラ湾に侵入した敵艦隊、ミンドロ島侵攻部隊物資集積地、敵機動部隊を痛撃！ 「沖波」、出撃せよ！,9,4
911,再編「第三一駆逐隊」、抜錨せよ！,夕雲型駆逐艦「長波」「岸波」「朝霜」、そして「沖波改二」からなる再編第三一駆逐隊を含む艦隊を、<br>製油所地帯沿岸、南西諸島防衛線、鎮守府近海、バシー海峡、東部オリョール海に展開、敵を撃破せよ！,9,4
436,練習航海及び警備任務を実施せよ！,練習航海及び警備任務：「練習航海」「長距離練習航海」「警備任務」「対潜警戒任務」<br>「強行偵察任務」の各遠征任務を、軽巡・駆逐艦・海防艦などの艦艇で実施せよ！,4,5
914,重巡戦隊、西へ！,重巡(航空巡洋艦含まず)3隻以上、駆逐艦1隻以上を中核とした艦隊を編成。同艦隊を西方に展開。<br>西方海域ジャム島沖、カレー洋海域、リランカ島、カスガダマ島の敵戦力と交戦、これを撃破せよ！,9,5
912,工作艦「明石」護衛任務,工作艦護衛任務：旗艦に工作艦「明石」、護衛の駆逐艦3隻以上で製油所地帯沿岸、鎮守府近海航路、<br>南西諸島近海、バシー海峡、東部オリョール海に展開。「明石」を護衛、同海域での作戦を成功させよ！,9,5
915,【春の期間限定任務】飛べ！下駄履きメカジキ,【春の期間限定任務】水上機母艦を旗艦とし、随伴護衛艦に駆逐艦または海防艦を含む水上機運用艦隊で、<br>南西諸島防衛線、東部オリョール海、沖ノ島海域へ展開！同海域の敵艦隊と交戦、これを撃破せよ！,9,4
913,「第五航空戦隊」、縦横無尽！,航空母艦「翔鶴」「瑞鶴」、護衛随伴駆逐艦「朧」「秋雲」を中核とした機動部隊を編成。同機動部隊を<br>北方AL海域、珊瑚諸島沖、タウイタウイ泊地沖深部、KW環礁沖海域に展開、敵艦隊を捕捉撃滅せよ！,9,4
697,【春の期間限定任務】下駄履きメカジキの改修,"旗艦「Gotland」第一スロに「Swordfish(水上機型)」改修max、 「瑞雲」x3、「零式水上偵察機」x3、<br>「13号対空電探改」x1廃棄、弾薬x2,500、ボーキ4,000、新型航空兵装資材x1、熟練搭",6,4
341,七周年任務【七駆演習】,七周年任務：第七駆逐隊「朧」「曙」「漣」「潮」のうち2隻以上を含む演習艦隊を編成、<br>本日中に【A判定】勝利3回以上達成せよ。七周年、第七駆逐隊、おめでとう＆ありがと！,3,4
917,改装航空軽巡「Gotland andra」、出撃！,「Gotland andra」旗艦、随伴駆逐艦1隻以上を含む艦隊で、南西諸島海域沖ノ島海域に出撃！<br>さらに西方カレー洋海域、カスガダマ島、カレー洋リランカ島沖に展開！同方面の敵を撃滅せよ！,9,4
916,「比叡改二丙」見参！第三戦隊、南方突入！,「比叡改二丙」含む金剛型高速戦艦2隻以上、軽巡級1隻、駆逐艦1隻以上を含む艦隊を南方海域に投入！<br>南方海域前面、珊瑚諸島沖、サブ島沖海域、サーモン海域、同北方の敵艦隊を捕捉、これを撃滅せよ！,9,4
